2025-08-19T18:31:49,359||MOD25.09.0.001-INFO |ivr.ConfigurationAccessor|ConfigurationAccessor.initConfiguration: Entering method.
2025-08-19T18:31:49,625||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 88=GENERICINTERCEPTFO, 01=COMMERCIAL, 89=SMBOUTBOUNDCOLLECTIONS, 02=PAYMENTPORTAL, 47=SPECMOPOCIVR, 06=OUTBOUNDCOLLECTIONS, 08=COMMERCIALDIRECTTOSALESACQ, 51=GENERICINTERCEPT, 75=OBDAY25, 54=OUTBOUNDRETURNEDITEM, 11=EASYCONNECT, 33=PLAYA-VISTA, 55=RESIDENTIALOTHERIVR, 78=BOT-TO-PAYMENT, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 13=ECOMMERCE-DIRECTDIAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 14=ECOMMERCE-IVR, 58=RESIDENTIALSSD, 15=ECOMMERCE-LANDINGPAGE, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 16=ECOMMERCE-SIGNATUREHOME, 17=ECOMMERCE-PROMO, 39=ETAIL, 80=ENTTOCOREID, 81=ENTTOCORESMB, 60=ENTTOCOREIDANI, 82=ENTTOCORERESI, 40=FORMERWRITEOFF, 84=SALES, 85=DSCSALES, 41=MANAGEDWIFI, 42=CTAC, 20=OUTBOUNDCOLLECTIONS2, 86=SCSSSD}]
2025-08-19T18:31:49,625||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/callend_config/qa///configurations.properties
2025-08-19T18:31:49,628||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/callend_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,635||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/callend_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,643||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,643||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/caller_intent_config/qa///configurations.properties
2025-08-19T18:31:49,644||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/caller_intent_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,651||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/caller_intent_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,659||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,659||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/billingandpayment_config/qa///configurations.properties
2025-08-19T18:31:49,660||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/billingandpayment_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,669||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/billingandpayment_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,678||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,679||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/store_location_config/qa///configurations.properties
2025-08-19T18:31:49,680||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/store_location_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,686||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/store_location_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,693||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,694||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/payperview_config/qa///configurations.properties
2025-08-19T18:31:49,695||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/payperview_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,701||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/payperview_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,708||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,709||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/appointments_config/qa///configurations.properties
2025-08-19T18:31:49,710||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/appointments_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,716||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/appointments_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,724||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
2025-08-19T18:31:49,725||MOD25.09.0.001-INFO |ivr.ConfigurationManager|loading configuration from local file repository: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/outage_config/qa///configurations.properties
2025-08-19T18:31:49,726||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWCOMMERCIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/outage_config/qa////commercial/callflow_config.properties
2025-08-19T18:31:49,732||MOD25.09.0.001-WARN |ivr.CallFlowConfig|DB Config Flag Map is Empty for Config ID: CALLFLOWRESIDENTIAL with fileName: /usr/local/shared/nuance-mod-v25-09-0_qa_ncw_app-1/nuance/external_config/nuancemoddockerconfig/outage_config/qa////residential/callflow_config.properties
2025-08-19T18:31:49,740||MOD25.09.0.001-INFO |ivr.ConfigurationManager|PortalMap[{00=RESIDENTIAL, 11=EASYCONNECT, 55=RESIDENTIALOTHERIVR, 01=COMMERCIAL, 34=BULKTENANT, 12=MOVER, 57=COMMERCIALSALES, 02=PAYMENTPORTAL, 35=RESIDENTIALDIRECTTOSALES, 36=COMMERCIALDIRECTTOSALES, 58=RESIDENTIALSSD, 37=MOBILEDIRECTTOSALES, 59=RESIDENTIALDSCSSD, 38=BULKMASTER, 51=GENERICINTERCEPT, 86=SCSSSD}]
